instancia,metodo,tiempo,tamaño,costo,tipo_memoria,iteraciones,T
hk48,BL-Tabu,4.94105,48,14995,ciclos,50000,12
kroA100,BL-Tabu,27.8695,100,30517,ciclos,50000,12
kroA150,BL-Tabu,51.1777,150,38832,ciclos,50000,12
kroA200,BL-Tabu,101.873,200,40235,ciclos,50000,12
kroB100,BL-Tabu,18.1124,100,28808,ciclos,50000,12
kroB150,BL-Tabu,55.0428,150,35322,ciclos,50000,12
kroB200,BL-Tabu,82.806,200,40616,ciclos,50000,12
kroC100,BL-Tabu,25.1619,100,27637,ciclos,50000,12
kroD100,BL-Tabu,28.8831,100,28600,ciclos,50000,12
kroE100,BL-Tabu,19.5726,100,30967,ciclos,50000,12
lin105,BL-Tabu,28.6637,105,21436,ciclos,50000,12
lin318,BL-Tabu,279.625,318,60985,ciclos,50000,12
linhp318,BL-Tabu,283.662,318,60985,ciclos,50000,12
pcb442,BL-Tabu,497.284,442,71278,ciclos,50000,12
pr107,BL-Tabu,19.6842,107,56071,ciclos,50000,12
pr124,BL-Tabu,29.1285,124,82762,ciclos,50000,12
pr136,BL-Tabu,45.8805,136,146990,ciclos,50000,12
pr144,BL-Tabu,61.9929,144,78753,ciclos,50000,12
pr152,BL-Tabu,67.1842,152,90293,ciclos,50000,12
pr226,BL-Tabu,109.576,226,114826,ciclos,50000,12
pr264,BL-Tabu,183.543,264,66432,ciclos,50000,12
pr299,BL-Tabu,218.718,299,66919,ciclos,50000,12
pr439,BL-Tabu,448.715,439,144168,ciclos,50000,12
pr76,BL-Tabu,12.2538,76,147714,ciclos,50000,12
rat195,BL-Tabu,103.937,195,3279,ciclos,50000,12
rat99,BL-Tabu,17.8528,99,1636,ciclos,50000,12
rd100,BL-Tabu,19.736,100,10474,ciclos,50000,12
rd400,BL-Tabu,398.258,400,21106,ciclos,50000,12
si175,BL-Tabu,75.3264,175,22993,ciclos,50000,12
st70,BL-Tabu,8.74391,70,875,ciclos,50000,12
swiss42,BL-Tabu,4.33525,42,1700,ciclos,50000,12
ts225,BL-Tabu,123.788,225,188044,ciclos,50000,12
tsp225,BL-Tabu,124.28,225,5325,ciclos,50000,12
u159,BL-Tabu,57.8262,159,54142,ciclos,50000,12
ulysses16,BL-Tabu,0.739967,16,8229,ciclos,50000,12
ulysses22,BL-Tabu,1.13593,22,8312,ciclos,50000,12
gr17,BL-Tabu,0.995616,17,2370,ciclos,60000,12
a280,BL-Tabu,171.625,280,3493,ciclos,60000,12
att48,BL-Tabu,5.25276,48,13929,ciclos,60000,12
bayg29,BL-Tabu,3.50508,29,2209,ciclos,60000,12
bays29,BL-Tabu,2.16044,29,2780,ciclos,60000,12
berlin52,BL-Tabu,6.98482,52,10523,ciclos,60000,12
bier127,BL-Tabu,42.3845,127,155538,ciclos,60000,12
brazil58,BL-Tabu,7.75668,58,30367,ciclos,60000,12
brg180,BL-Tabu,73.8068,180,120780,ciclos,60000,12
burma14,BL-Tabu,0.653218,14,4154,ciclos,60000,12
ch130,BL-Tabu,31.5986,130,8280,ciclos,60000,12
ch150,BL-Tabu,52.704,150,9320,ciclos,60000,12
d198,BL-Tabu,114.535,198,19348,ciclos,60000,12
d493,BL-Tabu,589.851,493,45335,ciclos,60000,12
dantzig42,BL-Tabu,3.78727,42,920,ciclos,60000,12
eil51,BL-Tabu,4.44455,51,606,ciclos,60000,12
eil76,BL-Tabu,10.2934,76,732,ciclos,60000,12
fl417,BL-Tabu,419.648,417,16017,ciclos,60000,12
fri26,BL-Tabu,1.71636,26,1137,ciclos,60000,12
gil262,BL-Tabu,160.597,262,3266,ciclos,60000,12
gr120,BL-Tabu,34.4006,120,9920,ciclos,60000,12
gr137,BL-Tabu,47.0294,137,94797,ciclos,60000,12
gr17,BL-Tabu,0.614489,17,2370,ciclos,60000,12
gr202,BL-Tabu,117.316,202,52616,ciclos,60000,12
gr21,BL-Tabu,0.883313,21,3747,ciclos,60000,12
gr229,BL-Tabu,122.715,229,179391,ciclos,60000,12
gr24,BL-Tabu,1.05921,24,1777,ciclos,60000,12
gr431,BL-Tabu,470.203,431,228527,ciclos,60000,12
gr48,BL-Tabu,4.52512,48,7188,ciclos,60000,12
gr96,BL-Tabu,15.8133,96,75305,ciclos,60000,12
hk48,BL-Tabu,4.68509,48,14995,ciclos,60000,12
kroA100,BL-Tabu,18.2692,100,30517,ciclos,60000,12
kroA150,BL-Tabu,41.4508,150,38832,ciclos,60000,12
kroA200,BL-Tabu,83.4558,200,40235,ciclos,60000,12
kroB100,BL-Tabu,17.2172,100,28808,ciclos,60000,12
kroB150,BL-Tabu,43.7509,150,35322,ciclos,60000,12
kroB200,BL-Tabu,92.0964,200,40616,ciclos,60000,12
kroC100,BL-Tabu,18.4472,100,27637,ciclos,60000,12
kroD100,BL-Tabu,19.2334,100,28600,ciclos,60000,12
kroE100,BL-Tabu,24.32,100,30967,ciclos,60000,12
lin105,BL-Tabu,20.9351,105,21436,ciclos,60000,12
lin318,BL-Tabu,263.064,318,60985,ciclos,60000,12
linhp318,BL-Tabu,259.838,318,60985,ciclos,60000,12
pcb442,BL-Tabu,481.266,442,71278,ciclos,60000,12
pr107,BL-Tabu,29.8076,107,56071,ciclos,60000,12
pr124,BL-Tabu,40.3483,124,82762,ciclos,60000,12
pr136,BL-Tabu,33.8218,136,146990,ciclos,60000,12
pr144,BL-Tabu,72.3521,144,78753,ciclos,60000,12
pr152,BL-Tabu,55.6809,152,90293,ciclos,60000,12
pr226,BL-Tabu,134.692,226,114826,ciclos,60000,12
pr264,BL-Tabu,180.741,264,66432,ciclos,60000,12
pr299,BL-Tabu,208.292,299,66919,ciclos,60000,12
pr439,BL-Tabu,468.845,439,144168,ciclos,60000,12
pr76,BL-Tabu,11.8735,76,147714,ciclos,60000,12
rat195,BL-Tabu,88.1383,195,3279,ciclos,60000,12
rat99,BL-Tabu,17.167,99,1636,ciclos,60000,12
rd100,BL-Tabu,29.3256,100,10474,ciclos,60000,12
rd400,BL-Tabu,389.558,400,21106,ciclos,60000,12
si175,BL-Tabu,75.0073,175,22993,ciclos,60000,12
st70,BL-Tabu,9.91678,70,875,ciclos,60000,12
swiss42,BL-Tabu,4.09523,42,1700,ciclos,60000,12
ts225,BL-Tabu,131.786,225,188044,ciclos,60000,12
tsp225,BL-Tabu,104.958,225,5325,ciclos,60000,12
u159,BL-Tabu,55.9994,159,54142,ciclos,60000,12
ulysses16,BL-Tabu,0.82636,16,8229,ciclos,60000,12
ulysses22,BL-Tabu,1.36519,22,8312,ciclos,60000,12
gr17,BL-Tabu,0.815167,17,2370,ciclos,70000,12
a280,BL-Tabu,183.621,280,3493,ciclos,70000,12
att48,BL-Tabu,5.27692,48,13929,ciclos,70000,12
bayg29,BL-Tabu,2.35233,29,2209,ciclos,70000,12
bays29,BL-Tabu,1.73996,29,2780,ciclos,70000,12
berlin52,BL-Tabu,5.78088,52,10523,ciclos,70000,12
bier127,BL-Tabu,28.4332,127,155538,ciclos,70000,12
brazil58,BL-Tabu,7.85363,58,30367,ciclos,70000,12
brg180,BL-Tabu,97.9399,180,120780,ciclos,70000,12
burma14,BL-Tabu,0.76178,14,4154,ciclos,70000,12
ch130,BL-Tabu,30.55,130,8280,ciclos,70000,12
ch150,BL-Tabu,52.3708,150,9320,ciclos,70000,12
d198,BL-Tabu,104.304,198,19348,ciclos,70000,12
d493,BL-Tabu,581.505,493,45335,ciclos,70000,12
dantzig42,BL-Tabu,3.84752,42,920,ciclos,70000,12
eil51,BL-Tabu,5.23661,51,606,ciclos,70000,12
eil76,BL-Tabu,9.77798,76,732,ciclos,70000,12
fl417,BL-Tabu,414.876,417,16017,ciclos,70000,12
fri26,BL-Tabu,1.76154,26,1137,ciclos,70000,12
gil262,BL-Tabu,159.971,262,3266,ciclos,70000,12
gr120,BL-Tabu,22.7089,120,9920,ciclos,70000,12
gr137,BL-Tabu,46.8773,137,94797,ciclos,70000,12
gr17,BL-Tabu,0.79974,17,2370,ciclos,70000,12
gr202,BL-Tabu,114.324,202,52616,ciclos,70000,12
gr21,BL-Tabu,0.90093,21,3747,ciclos,70000,12
gr229,BL-Tabu,108.528,229,179391,ciclos,70000,12
gr24,BL-Tabu,1.28766,24,1777,ciclos,70000,12
gr431,BL-Tabu,447.745,431,228527,ciclos,70000,12
gr48,BL-Tabu,6.00149,48,7188,ciclos,70000,12
gr96,BL-Tabu,15.6393,96,75305,ciclos,70000,12
hk48,BL-Tabu,5.05532,48,14995,ciclos,70000,12
kroA100,BL-Tabu,18.4096,100,30517,ciclos,70000,12
kroA150,BL-Tabu,40.6274,150,38832,ciclos,70000,12
kroA200,BL-Tabu,87.5093,200,40235,ciclos,70000,12
kroB100,BL-Tabu,16.1118,100,28808,ciclos,70000,12
kroB150,BL-Tabu,57.5864,150,35322,ciclos,70000,12
kroB200,BL-Tabu,81.7182,200,40616,ciclos,70000,12
kroC100,BL-Tabu,18.4434,100,27637,ciclos,70000,12
kroD100,BL-Tabu,19.8296,100,28600,ciclos,70000,12
kroE100,BL-Tabu,30.6226,100,30967,ciclos,70000,12
lin105,BL-Tabu,32.4748,105,21436,ciclos,70000,12
lin318,BL-Tabu,267.62,318,60985,ciclos,70000,12
linhp318,BL-Tabu,268.123,318,60985,ciclos,70000,12
pcb442,BL-Tabu,481.241,442,71278,ciclos,70000,12
pr107,BL-Tabu,19.6431,107,56071,ciclos,70000,12
pr124,BL-Tabu,40.0269,124,82762,ciclos,70000,12
pr136,BL-Tabu,45.2437,136,146990,ciclos,70000,12
pr144,BL-Tabu,60.8175,144,78753,ciclos,70000,12
pr152,BL-Tabu,55.7138,152,90293,ciclos,70000,12
pr226,BL-Tabu,131.606,226,114826,ciclos,70000,12
pr264,BL-Tabu,163.896,264,66432,ciclos,70000,12
pr299,BL-Tabu,232.691,299,66919,ciclos,70000,12
pr439,BL-Tabu,448.243,439,144168,ciclos,70000,12
pr76,BL-Tabu,11.5878,76,147714,ciclos,70000,12
rat195,BL-Tabu,106.276,195,3279,ciclos,70000,12
rat99,BL-Tabu,17.2538,99,1636,ciclos,70000,12
rd100,BL-Tabu,18.8663,100,10474,ciclos,70000,12
rd400,BL-Tabu,381.344,400,21106,ciclos,70000,12
si175,BL-Tabu,62.7471,175,22993,ciclos,70000,12
st70,BL-Tabu,8.07195,70,875,ciclos,70000,12
swiss42,BL-Tabu,3.70308,42,1700,ciclos,70000,12
ts225,BL-Tabu,122.466,225,188044,ciclos,70000,12
tsp225,BL-Tabu,114.498,225,5325,ciclos,70000,12
u159,BL-Tabu,57.9356,159,54142,ciclos,70000,12
ulysses16,BL-Tabu,0.78036,16,8229,ciclos,70000,12
ulysses22,BL-Tabu,1.33528,22,8312,ciclos,70000,12
gr17,BL-Tabu,0.674398,17,2370,ciclos,80000,12
a280,BL-Tabu,172.803,280,3493,ciclos,80000,12
att48,BL-Tabu,5.27134,48,13929,ciclos,80000,12
bayg29,BL-Tabu,1.49167,29,2209,ciclos,80000,12
bays29,BL-Tabu,2.16177,29,2780,ciclos,80000,12
berlin52,BL-Tabu,5.89142,52,10523,ciclos,80000,12
bier127,BL-Tabu,39.3183,127,155538,ciclos,80000,12
brazil58,BL-Tabu,7.27057,58,30367,ciclos,80000,12
brg180,BL-Tabu,93.5722,180,120780,ciclos,80000,12
burma14,BL-Tabu,0.484921,14,4154,ciclos,80000,12
ch130,BL-Tabu,52.1373,130,8280,ciclos,80000,12
ch150,BL-Tabu,63.1141,150,9320,ciclos,80000,12
d198,BL-Tabu,122.936,198,19348,ciclos,80000,12
d493,BL-Tabu,591.716,493,45335,ciclos,80000,12
dantzig42,BL-Tabu,3.79541,42,920,ciclos,80000,12
eil51,BL-Tabu,6.36915,51,606,ciclos,80000,12
eil76,BL-Tabu,9.51926,76,732,ciclos,80000,12
fl417,BL-Tabu,426.322,417,16017,ciclos,80000,12
fri26,BL-Tabu,1.71726,26,1137,ciclos,80000,12
gil262,BL-Tabu,160.541,262,3266,ciclos,80000,12
gr120,BL-Tabu,34.7375,120,9920,ciclos,80000,12
gr137,BL-Tabu,35.5386,137,94797,ciclos,80000,12
gr17,BL-Tabu,0.816999,17,2370,ciclos,80000,12
gr202,BL-Tabu,109.388,202,52616,ciclos,80000,12
gr21,BL-Tabu,0.941966,21,3747,ciclos,80000,12
gr229,BL-Tabu,111.445,229,179391,ciclos,80000,12
gr24,BL-Tabu,1.26917,24,1777,ciclos,80000,12
gr431,BL-Tabu,478.511,431,228527,ciclos,80000,12
gr48,BL-Tabu,5.61537,48,7188,ciclos,80000,12
gr96,BL-Tabu,16.1697,96,75305,ciclos,80000,12
hk48,BL-Tabu,5.77001,48,14995,ciclos,80000,12
kroA100,BL-Tabu,22.342,100,30517,ciclos,80000,12
kroA150,BL-Tabu,46.3111,150,38832,ciclos,80000,12
kroA200,BL-Tabu,93.373,200,40235,ciclos,80000,12
kroB100,BL-Tabu,21.2625,100,28808,ciclos,80000,12
kroB150,BL-Tabu,55.6779,150,35322,ciclos,80000,12
kroB200,BL-Tabu,92.6567,200,40616,ciclos,80000,12
kroC100,BL-Tabu,18.8418,100,27637,ciclos,80000,12
kroD100,BL-Tabu,20.5242,100,28600,ciclos,80000,12
kroE100,BL-Tabu,30.9357,100,30967,ciclos,80000,12
lin105,BL-Tabu,25.8835,105,21436,ciclos,80000,12
lin318,BL-Tabu,269.379,318,60985,ciclos,80000,12
linhp318,BL-Tabu,269.48,318,60985,ciclos,80000,12
pcb442,BL-Tabu,493.59,442,71278,ciclos,80000,12
pr107,BL-Tabu,18.7385,107,56071,ciclos,80000,12
pr124,BL-Tabu,37.4846,124,82762,ciclos,80000,12
pr136,BL-Tabu,45.1349,136,146990,ciclos,80000,12
pr144,BL-Tabu,67.103,144,78753,ciclos,80000,12
pr152,BL-Tabu,55.2473,152,90293,ciclos,80000,12
pr226,BL-Tabu,109.463,226,114826,ciclos,80000,12
pr264,BL-Tabu,183.655,264,66432,ciclos,80000,12
pr299,BL-Tabu,231.528,299,66919,ciclos,80000,12
pr439,BL-Tabu,457.137,439,144168,ciclos,80000,12
pr76,BL-Tabu,12.3016,76,147714,ciclos,80000,12
rat195,BL-Tabu,95.7281,195,3279,ciclos,80000,12
rat99,BL-Tabu,17.0734,99,1636,ciclos,80000,12
rd100,BL-Tabu,18.7619,100,10474,ciclos,80000,12
rd400,BL-Tabu,387.465,400,21106,ciclos,80000,12
si175,BL-Tabu,62.9666,175,22993,ciclos,80000,12
st70,BL-Tabu,10.4294,70,875,ciclos,80000,12
swiss42,BL-Tabu,4.55228,42,1700,ciclos,80000,12
ts225,BL-Tabu,124.991,225,188044,ciclos,80000,12
tsp225,BL-Tabu,119.96,225,5325,ciclos,80000,12
u159,BL-Tabu,51.2236,159,54142,ciclos,80000,12
ulysses16,BL-Tabu,0.831036,16,8229,ciclos,80000,12
ulysses22,BL-Tabu,1.31794,22,8312,ciclos,80000,12
gr17,BL-Tabu,0.629417,17,2370,ciclos,90000,12
a280,BL-Tabu,165.973,280,3493,ciclos,90000,12
att48,BL-Tabu,3.81845,48,13929,ciclos,90000,12
bayg29,BL-Tabu,1.58377,29,2209,ciclos,90000,12
bays29,BL-Tabu,1.75929,29,2780,ciclos,90000,12
berlin52,BL-Tabu,7.13369,52,10523,ciclos,90000,12
bier127,BL-Tabu,28.306,127,155538,ciclos,90000,12
brazil58,BL-Tabu,8.21182,58,30367,ciclos,90000,12
brg180,BL-Tabu,83.5705,180,120780,ciclos,90000,12
burma14,BL-Tabu,0.712657,14,4154,ciclos,90000,12
ch130,BL-Tabu,42.8531,130,8280,ciclos,90000,12
ch150,BL-Tabu,41.6892,150,9320,ciclos,90000,12
d198,BL-Tabu,114.809,198,19348,ciclos,90000,12
d493,BL-Tabu,585.361,493,45335,ciclos,90000,12
dantzig42,BL-Tabu,4.73074,42,920,ciclos,90000,12
eil51,BL-Tabu,5.08308,51,606,ciclos,90000,12
eil76,BL-Tabu,9.67275,76,732,ciclos,90000,12
fl417,BL-Tabu,414.403,417,16017,ciclos,90000,12
fri26,BL-Tabu,1.3772,26,1137,ciclos,90000,12
gil262,BL-Tabu,158.483,262,3266,ciclos,90000,12
gr120,BL-Tabu,23.4084,120,9920,ciclos,90000,12
gr137,BL-Tabu,46.6312,137,94797,ciclos,90000,12
gr17,BL-Tabu,0.775483,17,2370,ciclos,90000,12
gr202,BL-Tabu,106.045,202,52616,ciclos,90000,12
gr21,BL-Tabu,1.1203,21,3747,ciclos,90000,12
gr229,BL-Tabu,118.185,229,179391,ciclos,90000,12
gr24,BL-Tabu,1.30045,24,1777,ciclos,90000,12
gr431,BL-Tabu,458.343,431,228527,ciclos,90000,12
gr48,BL-Tabu,5.68205,48,7188,ciclos,90000,12
gr96,BL-Tabu,15.3007,96,75305,ciclos,90000,12
hk48,BL-Tabu,4.17149,48,14995,ciclos,90000,12
kroA100,BL-Tabu,18.223,100,30517,ciclos,90000,12
kroA150,BL-Tabu,63.4631,150,38832,ciclos,90000,12
kroA200,BL-Tabu,82.7761,200,40235,ciclos,90000,12
kroB100,BL-Tabu,17.6235,100,28808,ciclos,90000,12
kroB150,BL-Tabu,68.167,150,35322,ciclos,90000,12
kroB200,BL-Tabu,79.4929,200,40616,ciclos,90000,12
kroC100,BL-Tabu,18.1515,100,27637,ciclos,90000,12
kroD100,BL-Tabu,19.7223,100,28600,ciclos,90000,12
kroE100,BL-Tabu,20.365,100,30967,ciclos,90000,12
lin105,BL-Tabu,22.2614,105,21436,ciclos,90000,12
lin318,BL-Tabu,255.446,318,60985,ciclos,90000,12
linhp318,BL-Tabu,257.345,318,60985,ciclos,90000,12
pcb442,BL-Tabu,490.593,442,71278,ciclos,90000,12
pr107,BL-Tabu,19.1666,107,56071,ciclos,90000,12
pr124,BL-Tabu,40.8215,124,82762,ciclos,90000,12
pr136,BL-Tabu,44.7655,136,146990,ciclos,90000,12
pr144,BL-Tabu,61.1985,144,78753,ciclos,90000,12
pr152,BL-Tabu,55.5341,152,90293,ciclos,90000,12
pr226,BL-Tabu,131.469,226,114826,ciclos,90000,12
pr264,BL-Tabu,175.76,264,66432,ciclos,90000,12
pr299,BL-Tabu,232.14,299,66919,ciclos,90000,12
pr439,BL-Tabu,459.066,439,144168,ciclos,90000,12
pr76,BL-Tabu,13.5161,76,147714,ciclos,90000,12
rat195,BL-Tabu,93.9839,195,3279,ciclos,90000,12
rat99,BL-Tabu,18.0529,99,1636,ciclos,90000,12
rd100,BL-Tabu,31.3687,100,10474,ciclos,90000,12
rd400,BL-Tabu,388.991,400,21106,ciclos,90000,12
si175,BL-Tabu,74.6478,175,22993,ciclos,90000,12
st70,BL-Tabu,9.89262,70,875,ciclos,90000,12
swiss42,BL-Tabu,3.03713,42,1700,ciclos,90000,12
ts225,BL-Tabu,135.056,225,188044,ciclos,90000,12
tsp225,BL-Tabu,112.071,225,5325,ciclos,90000,12
u159,BL-Tabu,57.6739,159,54142,ciclos,90000,12
ulysses16,BL-Tabu,0.802604,16,8229,ciclos,90000,12
ulysses22,BL-Tabu,1.1314,22,8312,ciclos,90000,12
gr17,BL-Tabu,0.749502,17,2370,ciclos,20000,15
a280,BL-Tabu,221.343,280,3493,ciclos,20000,15
att48,BL-Tabu,5.23859,48,13929,ciclos,20000,15
bayg29,BL-Tabu,2.41988,29,2209,ciclos,20000,15
bays29,BL-Tabu,2.37984,29,2780,ciclos,20000,15
berlin52,BL-Tabu,5.90298,52,10523,ciclos,20000,15
bier127,BL-Tabu,46.5883,127,155538,ciclos,20000,15
brazil58,BL-Tabu,9.94254,58,30367,ciclos,20000,15
brg180,BL-Tabu,101.159,180,120780,ciclos,20000,15
burma14,BL-Tabu,0.818428,14,4154,ciclos,20000,15
ch130,BL-Tabu,37.3749,130,8280,ciclos,20000,15
ch150,BL-Tabu,58.0672,150,9320,ciclos,20000,15
d198,BL-Tabu,135.015,198,19348,ciclos,20000,15
d493,BL-Tabu,702.808,493,45335,ciclos,20000,15
dantzig42,BL-Tabu,4.48473,42,920,ciclos,20000,15
eil51,BL-Tabu,5.44468,51,606,ciclos,20000,15
eil76,BL-Tabu,12.6589,76,732,ciclos,20000,15
fl417,BL-Tabu,536.133,417,16017,ciclos,20000,15
fri26,BL-Tabu,1.8948,26,1137,ciclos,20000,15
gil262,BL-Tabu,185.319,262,3266,ciclos,20000,15
gr120,BL-Tabu,29.522,120,9920,ciclos,20000,15
gr137,BL-Tabu,66.441,137,94797,ciclos,20000,15
gr17,BL-Tabu,0.94738,17,2370,ciclos,20000,15
gr202,BL-Tabu,123.687,202,52616,ciclos,20000,15
gr21,BL-Tabu,1.32342,21,3747,ciclos,20000,15
gr229,BL-Tabu,154.037,229,179391,ciclos,20000,15
gr24,BL-Tabu,1.35264,24,1777,ciclos,20000,15
gr431,BL-Tabu,570.504,431,228527,ciclos,20000,15
gr48,BL-Tabu,5.74584,48,7188,ciclos,20000,15
gr96,BL-Tabu,20.6855,96,75305,ciclos,20000,15
hk48,BL-Tabu,6.03623,48,15408,ciclos,20000,15
kroA100,BL-Tabu,22.0312,100,30517,ciclos,20000,15
kroA150,BL-Tabu,71.831,150,38832,ciclos,20000,15
kroA200,BL-Tabu,110.472,200,40235,ciclos,20000,15
kroB100,BL-Tabu,21.8817,100,28808,ciclos,20000,15
kroB150,BL-Tabu,54.6041,150,35322,ciclos,20000,15
kroB200,BL-Tabu,120.864,200,40616,ciclos,20000,15
kroC100,BL-Tabu,21.7799,100,27637,ciclos,20000,15
kroD100,BL-Tabu,36.315,100,28600,ciclos,20000,15
kroE100,BL-Tabu,22.6966,100,31163,ciclos,20000,15
lin105,BL-Tabu,37.4117,105,21436,ciclos,20000,15
lin318,BL-Tabu,347.013,318,61061,ciclos,20000,15
linhp318,BL-Tabu,335.256,318,61061,ciclos,20000,15
pcb442,BL-Tabu,589.972,442,71278,ciclos,20000,15
pr107,BL-Tabu,23.6361,107,56071,ciclos,20000,15
pr124,BL-Tabu,46.627,124,82762,ciclos,20000,15
pr136,BL-Tabu,53.0579,136,146990,ciclos,20000,15
pr144,BL-Tabu,72.727,144,78880,ciclos,20000,15
pr152,BL-Tabu,76.9152,152,90293,ciclos,20000,15
pr226,BL-Tabu,153.845,226,114826,ciclos,20000,15
pr264,BL-Tabu,202.693,264,66432,ciclos,20000,15
pr299,BL-Tabu,269.926,299,66919,ciclos,20000,15
pr439,BL-Tabu,563.002,439,144168,ciclos,20000,15
pr76,BL-Tabu,15.8532,76,150680,ciclos,20000,15
rat195,BL-Tabu,122.933,195,3279,ciclos,20000,15
rat99,BL-Tabu,32.7581,99,1636,ciclos,20000,15
rd100,BL-Tabu,23.9793,100,10474,ciclos,20000,15
rd400,BL-Tabu,472.991,400,21106,ciclos,20000,15
si175,BL-Tabu,103.265,175,22993,ciclos,20000,15
st70,BL-Tabu,11.6901,70,875,ciclos,20000,15
swiss42,BL-Tabu,5.64076,42,1700,ciclos,20000,15
ts225,BL-Tabu,177.907,225,188044,ciclos,20000,15
tsp225,BL-Tabu,122.911,225,5325,ciclos,20000,15
u159,BL-Tabu,81.3228,159,54142,ciclos,20000,15
ulysses16,BL-Tabu,1.018,16,8229,ciclos,20000,15
ulysses22,BL-Tabu,1.62051,22,8312,ciclos,20000,15
gr17,BL-Tabu,0.781956,17,2370,ciclos,30000,15
a280,BL-Tabu,231.037,280,3493,ciclos,30000,15
att48,BL-Tabu,5.20039,48,13929,ciclos,30000,15
bayg29,BL-Tabu,2.20433,29,2209,ciclos,30000,15
bays29,BL-Tabu,2.53233,29,2780,ciclos,30000,15
berlin52,BL-Tabu,8.29116,52,10523,ciclos,30000,15
bier127,BL-Tabu,46.0032,127,155538,ciclos,30000,15
brazil58,BL-Tabu,9.53064,58,30367,ciclos,30000,15
brg180,BL-Tabu,95.1453,180,120780,ciclos,30000,15
burma14,BL-Tabu,0.813201,14,4154,ciclos,30000,15
ch130,BL-Tabu,49.0674,130,8280,ciclos,30000,15
ch150,BL-Tabu,59.0369,150,9320,ciclos,30000,15
d198,BL-Tabu,149.311,198,19348,ciclos,30000,15
d493,BL-Tabu,704.128,493,45335,ciclos,30000,15
dantzig42,BL-Tabu,4.57318,42,920,ciclos,30000,15
eil51,BL-Tabu,6.87029,51,606,ciclos,30000,15
eil76,BL-Tabu,14.3588,76,732,ciclos,30000,15
fl417,BL-Tabu,514.954,417,16017,ciclos,30000,15
fri26,BL-Tabu,2.12946,26,1137,ciclos,30000,15
gil262,BL-Tabu,183.926,262,3266,ciclos,30000,15
gr120,BL-Tabu,33.8492,120,9920,ciclos,30000,15
gr137,BL-Tabu,55.8041,137,94797,ciclos,30000,15
gr17,BL-Tabu,0.948908,17,2370,ciclos,30000,15
gr202,BL-Tabu,123.343,202,52616,ciclos,30000,15
gr21,BL-Tabu,1.42027,21,3747,ciclos,30000,15
gr229,BL-Tabu,151.594,229,179391,ciclos,30000,15
gr24,BL-Tabu,1.99341,24,1777,ciclos,30000,15
gr431,BL-Tabu,554.029,431,228527,ciclos,30000,15
gr48,BL-Tabu,5.69626,48,7188,ciclos,30000,15
gr96,BL-Tabu,30.826,96,75305,ciclos,30000,15
hk48,BL-Tabu,6.11437,48,15408,ciclos,30000,15
kroA100,BL-Tabu,21.8771,100,30517,ciclos,30000,15
kroA150,BL-Tabu,62.2695,150,38832,ciclos,30000,15
kroA200,BL-Tabu,117.105,200,40235,ciclos,30000,15
kroB100,BL-Tabu,21.3088,100,28808,ciclos,30000,15
kroB150,BL-Tabu,65.0022,150,35322,ciclos,30000,15
kroB200,BL-Tabu,117.15,200,40616,ciclos,30000,15
kroC100,BL-Tabu,21.0044,100,27637,ciclos,30000,15
kroD100,BL-Tabu,24.2315,100,28600,ciclos,30000,15
kroE100,BL-Tabu,33.422,100,31163,ciclos,30000,15
lin105,BL-Tabu,36.6679,105,21436,ciclos,30000,15
lin318,BL-Tabu,324.792,318,61061,ciclos,30000,15
linhp318,BL-Tabu,324.541,318,61061,ciclos,30000,15
pcb442,BL-Tabu,576.862,442,71278,ciclos,30000,15
pr107,BL-Tabu,34.0734,107,56071,ciclos,30000,15
pr124,BL-Tabu,45.6558,124,82762,ciclos,30000,15
pr136,BL-Tabu,52.9741,136,146990,ciclos,30000,15
pr144,BL-Tabu,68.2742,144,78880,ciclos,30000,15
pr152,BL-Tabu,54.371,152,90293,ciclos,30000,15
pr226,BL-Tabu,154.173,226,114826,ciclos,30000,15
pr264,BL-Tabu,215.92,264,66432,ciclos,30000,15
pr299,BL-Tabu,261.725,299,66919,ciclos,30000,15
pr439,BL-Tabu,560.831,439,144168,ciclos,30000,15
pr76,BL-Tabu,15.7077,76,150680,ciclos,30000,15
rat195,BL-Tabu,114.469,195,3279,ciclos,30000,15
rat99,BL-Tabu,20.9029,99,1636,ciclos,30000,15
rd100,BL-Tabu,34.2434,100,10474,ciclos,30000,15
rd400,BL-Tabu,470.601,400,21106,ciclos,30000,15
si175,BL-Tabu,80.3317,175,22993,ciclos,30000,15
st70,BL-Tabu,10.1683,70,875,ciclos,30000,15
swiss42,BL-Tabu,5.63077,42,1700,ciclos,30000,15
ts225,BL-Tabu,177.106,225,188044,ciclos,30000,15
tsp225,BL-Tabu,129.352,225,5325,ciclos,30000,15
u159,BL-Tabu,81.7849,159,54142,ciclos,30000,15
ulysses16,BL-Tabu,1.01604,16,8229,ciclos,30000,15
ulysses22,BL-Tabu,1.66191,22,8312,ciclos,30000,15
gr17,BL-Tabu,0.747652,17,2370,ciclos,40000,15
a280,BL-Tabu,225.408,280,3493,ciclos,40000,15
att48,BL-Tabu,5.61357,48,13929,ciclos,40000,15
bayg29,BL-Tabu,2.9882,29,2209,ciclos,40000,15
bays29,BL-Tabu,2.18447,29,2780,ciclos,40000,15
berlin52,BL-Tabu,7.96636,52,10523,ciclos,40000,15
